"","TAZ","hh","pop","emp","zero_auto","AGE0TO17","AGE18TO24","AGE25TO34","AGE35TO49","AGE50TO64","AGE65TO79","AGE80PLUS","INCOME_25K","INCOME_50K","INCOME_75K","INCOME_100K","INCOME_100KPLUS"
"29",29,337,808,214,0,152.864864864865,65.5135135135135,76.4324324324324,131.027027027027,152.864864864865,207.459459459459,21.8378378378378,102.972222222222,46.8055555555556,65.5277777777778,93.6111111111111,28.0833333333334
"30",30,242,607,155,0,101.166666666667,14.452380952381,14.452380952381,158.97619047619,231.238095238095,57.8095238095238,28.9047619047619,11,44,66,55,66
"31",31,0,0,181,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",32,549,1347,66,2,325.137931034483,46.448275862069,74.3172413793103,399.455172413793,260.110344827586,204.372413793103,37.158620689655,65.135593220339,260.542372881356,27.9152542372881,74.4406779661017,120.966101694915
"33",33,162,334,533,0,90.2702702702703,18.0540540540541,63.1891891891892,81.2432432432432,63.1891891891892,18.0540540540541,5.6843418860808e-14,11.5714285714286,23.1428571428571,57.8571428571429,34.7142857142857,34.7142857142857
"34",34,157,334,84,0,86.84,20.04,46.76,60.12,60.12,46.76,13.36,41.3157894736842,16.5263157894737,49.5789473684211,8.26315789473684,41.3157894736842
"35",35,829,2130,95,0,549.066666666667,56.8,170.4,586.933333333333,482.8,217.733333333333,66.2666666666664,93.1460674157303,400.52808988764,102.460674157303,121.089887640449,111.775280898876
"36",36,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",37,0,0,686,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",38,398,1026,54,2,275.5,95,180.5,304,95,57,19,28.4285714285714,113.714285714286,85.2857142857143,47.3809523809524,123.190476190476
"39",39,111,278,530,0,26.4761904761905,26.4761904761905,39.7142857142857,79.4285714285714,66.1904761904762,13.2380952380952,26.4761904761905,30.2727272727273,10.0909090909091,60.5454545454545,10.0909090909091,0
"40",40,539,981,4213,6,107.670731707317,83.7439024390244,239.268292682927,215.341463414634,167.487804878049,131.59756097561,35.890243902439,92.0243902439024,92.0243902439024,197.19512195122,52.5853658536585,105.170731707317
"41",41,540,1317,13,3,249.941605839416,57.6788321167883,211.489051094891,307.620437956204,326.846715328467,144.197080291971,19.2262773722628,87.0967741935484,130.645161290323,174.193548387097,95.8064516129032,52.2580645161291
"42",42,0,0,1312,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",43,522,1823,889,4,397.913705583756,222.091370558376,388.659898477157,388.659898477157,277.61421319797,120.299492385787,27.7614213197971,32.625,141.375,152.25,76.125,119.625
"44",44,51,97,760,0,6.0625,0,0,6.0625,18.1875,48.5,18.1875,11.3333333333333,17,11.3333333333333,5.66666666666667,5.66666666666666
"45",45,1221,1561,265,5,163.360465116279,18.1511627906977,36.3023255813954,127.058139534884,517.308139534884,526.383720930233,172.436046511628,91.8045112781955,651.812030075188,156.067669172932,100.984962406015,220.330827067669
"46",46,630,1390,664,0,100.724637681159,0,30.2173913043478,151.086956521739,423.04347826087,584.202898550725,100.724637681159,50.8064516129032,325.161290322581,91.4516129032258,50.8064516129032,111.774193548387
"47",47,272,630,45,0,9.54545454545454,38.1818181818182,38.1818181818182,66.8181818181818,190.909090909091,200.454545454545,85.909090909091,18.1333333333333,181.333333333333,36.2666666666667,0,36.2666666666667
"48",48,487,1072,389,0,217.75,25.125,50.25,184.25,242.875,293.125,58.625,28.6470588235294,190.980392156863,133.686274509804,66.843137254902,66.843137254902
"49",49,418,1007,154,0,84.9277108433735,24.2650602409639,0,194.120481927711,351.843373493976,206.253012048193,145.590361445783,32.1538461538462,203.641025641026,32.1538461538462,75.025641025641,75.025641025641
"50",50,1002,2536,326,10,331.279279279279,228.468468468468,388.396396396396,639.711711711712,376.972972972973,376.972972972973,194.198198198198,202.531914893617,138.574468085106,213.191489361702,287.808510638298,159.893617021277
"51",51,0,0,3008,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",52,300,664,41,9,163.72602739726,90.958904109589,118.246575342466,172.821917808219,45.4794520547945,45.4794520547945,27.2876712328767,70,20,110,50,50
"53",53,54,127,1538,0,36.2857142857143,36.2857142857143,9.07142857142857,36.2857142857143,9.07142857142857,0,1.4210854715202e-14,27,0,13.5,13.5,0
"54",54,173,317,127,0,0,0,0,11.7407407407407,58.7037037037037,187.851851851852,58.7037037037037,10.8125,43.25,32.4375,43.25,43.25
"55",55,0,0,412,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",56,190,325,1170,0,0,0,0,0,27.0833333333333,162.5,135.416666666667,23.75,71.25,23.75,23.75,47.5
"57",57,0,0,263,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",58,135,244,240,0,9.03703703703704,9.03703703703704,9.03703703703704,63.2592592592593,63.2592592592593,63.2592592592593,27.1111111111111,20.7692307692308,41.5384615384615,41.5384615384615,10.3846153846154,20.7692307692308
"59",59,392,554,766,0,97.1929824561403,38.8771929824561,38.8771929824561,48.5964912280702,136.070175438596,145.789473684211,48.5964912280702,92.8421052631579,72.2105263157895,61.8947368421053,82.5263157894737,82.5263157894737
"60",60,1402,1758,302,0,75.4969325153374,0,150.993865030675,183.349693251534,496.122699386503,550.049079754601,301.98773006135,198.791044776119,376.65671641791,240.641791044776,334.805970149254,251.10447761194
"61",61,1286,2422,166,0,197.348148148148,116.614814814815,134.555555555556,278.081481481481,717.62962962963,753.511111111111,224.25925925926,221.03125,452.109375,241.125,251.171875,120.5625
"62",62,422,783,23,0,47.1686746987952,28.3012048192771,37.7349397590361,94.3373493975904,264.144578313253,254.710843373494,56.6024096385541,73.3913043478261,128.434782608696,91.7391304347826,91.7391304347826,36.695652173913
"63",63,167,302,225,2,46.4615384615385,15.4871794871795,15.4871794871795,23.2307692307692,85.1794871794872,85.1794871794872,30.974358974359,20.875,52.1875,31.3125,41.75,20.875
"64",64,1353,2069,555,13,137.279620853081,19.6113744075829,88.2511848341232,264.75355450237,460.867298578199,755.037914691943,343.199052132701,274.669172932331,376.398496240602,305.187969924812,264.496240601504,132.248120300752
"65",65,135,290,354,0,0,0,0,0,36.25,72.5,181.25,27,81,0,0,27
"66",66,1158,1487,375,4,89.5783132530121,44.789156626506,80.6204819277108,197.072289156627,340.397590361446,403.102409638554,331.439759036145,159.114503816794,415.465648854962,238.671755725191,141.435114503817,203.312977099237
"67",67,1175,2163,3173,32,185.665236051502,74.2660944206009,194.948497854077,213.515021459227,510.579399141631,427.030042918455,556.995708154506,203.195488721805,362.218045112782,273.872180451128,167.857142857143,167.857142857143
"68",68,73,169,260,0,9.94117647058824,9.94117647058824,9.94117647058824,29.8235294117647,0,59.6470588235294,49.7058823529412,18.25,18.25,27.375,9.125,0
"69",69,60,125,131,1,7.8125,7.8125,0,7.8125,39.0625,54.6875,7.8125,7.5,15,7.5,15,15
"70",70,1,2,1198,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",71,573,848,324,0,128,24,16,72,232,264,112,59.865671641791,196.701492537313,145.388059701493,111.179104477612,59.8656716417911
"72",72,237,416,230,0,37.8181818181818,9.45454545454546,18.9090909090909,28.3636363636364,66.1818181818182,170.181818181818,85.0909090909091,33.8571428571429,112.857142857143,11.2857142857143,67.7142857142857,11.2857142857143
"73",73,1192,1855,707,52,44.4311377245509,0,99.9700598802395,77.7544910179641,399.880239520958,766.437125748503,466.526946107784,238.4,442.742857142857,192.990476190476,261.104761904762,56.7619047619046
"74",74,547,904,104,10,33.9,33.9,56.5,67.8,135.6,339,237.3,121.555555555556,194.488888888889,72.9333333333333,145.866666666667,12.1555555555556
"75",75,0,0,49,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",76,745,1207,142,0,35.2923976608187,7.05847953216374,49.4093567251462,56.4678362573099,247.046783625731,515.269005847953,296.456140350877,85.9615384615385,293.701923076923,186.25,121.778846153846,57.3076923076923
"77",77,622,1104,808,0,9.76991150442478,9.76991150442478,9.76991150442478,78.1592920353982,351.716814159292,371.256637168142,273.557522123894,61.1803278688525,295.704918032787,101.967213114754,101.967213114754,61.1803278688525
"78",78,882,1568,576,0,145.860465116279,72.9302325581395,60.7751937984496,206.635658914729,401.116279069767,413.271317829457,267.410852713178,116.735294117647,272.382352941176,194.558823529412,220.5,77.8235294117646
"79",79,1059,1794,807,0,219.478723404255,38.1702127659574,76.3404255319149,238.563829787234,400.787234042553,524.840425531915,295.81914893617,185.067961165049,205.631067961165,318.728155339806,215.912621359223,133.660194174757
"80",80,822,1610,1186,34,250.444444444444,152.055555555556,214.666666666667,420.388888888889,348.833333333333,134.166666666667,89.4444444444443,317.590909090909,130.772727272727,214.840909090909,112.090909090909,46.7045454545454
"81",81,58,110,1064,0,18.3333333333333,36.6666666666667,0,18.3333333333333,36.6666666666667,0,0,38.6666666666667,0,19.3333333333333,0,0
"82",82,59,126,412,0,0,25.2,25.2,0,25.2,37.8,12.6,0,0,14.75,29.5,14.75
"83",83,367,966,682,0,158.597014925373,28.8358208955224,144.179104477612,158.597014925373,288.358208955224,115.34328358209,72.0895522388059,56.4615384615385,112.923076923077,98.8076923076923,42.3461538461538,56.4615384615385
"84",84,222,496,986,0,21.5652173913043,0,64.695652173913,86.2608695652174,172.521739130435,86.2608695652174,64.6956521739131,47.5714285714286,15.8571428571429,15.8571428571429,79.2857142857143,63.4285714285714
"85",85,641,1342,895,0,215.064102564103,77.4230769230769,206.461538461538,378.51282051282,275.282051282051,154.846153846154,34.4102564102566,109.644736842105,160.25,168.684210526316,134.947368421053,67.4736842105264
"86",86,648,1168,650,2,177.980952380952,22.247619047619,133.485714285714,278.095238095238,344.838095238095,166.857142857143,44.4952380952382,97.2,270,129.6,118.8,32.4
"87",87,488,1149,80,4,195.953488372093,97.9767441860465,151.418604651163,302.837209302326,231.581395348837,124.697674418605,44.5348837209303,84.4615384615385,131.384615384615,112.615384615385,75.0769230769231,84.4615384615385
"88",88,0,0,540,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",89,0,0,159,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",90,0,0,355,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",91,839,1523,106,1,121.84,60.92,208.868571428571,243.68,435.142857142857,287.194285714286,165.354285714286,109.434782608696,191.510869565217,200.630434782609,182.391304347826,155.032608695652
"92",92,466,925,676,0,186.622807017544,97.3684210526316,64.9122807017544,259.649122807018,137.938596491228,146.052631578947,32.4561403508771,114.122448979592,9.51020408163265,171.183673469388,76.0816326530612,95.1020408163266
"93",93,593,1465,220,0,303.103448275862,227.327586206897,294.683908045977,252.586206896552,277.844827586207,101.034482758621,8.41954022988489,155.540983606557,29.1639344262295,174.983606557377,106.934426229508,126.377049180328
"94",94,286,600,929,2,113.793103448276,93.1034482758621,124.137931034483,144.827586206897,62.0689655172414,62.0689655172414,0,78,13,91,65,39
"95",95,1335,3058,883,0,414.64406779661,103.661016949153,207.322033898305,487.206779661017,684.162711864407,912.216949152542,248.786440677966,224.198473282443,458.587786259542,264.961832061069,254.770992366412,132.480916030534
"96",96,242,561,319,0,61.359375,87.65625,8.765625,122.71875,131.484375,131.484375,17.53125,50.4166666666667,50.4166666666667,60.5,60.5,20.1666666666667
"97",97,634,1598,331,1,324.868131868132,131.703296703297,122.923076923077,289.747252747253,254.626373626374,324.868131868132,149.263736263736,193.423728813559,171.932203389831,150.440677966102,75.2203389830509,42.9830508474577
"98",98,245,581,316,0,74.4871794871795,59.5897435897436,89.3846153846154,59.5897435897436,134.076923076923,119.179487179487,44.6923076923076,27.2222222222222,81.6666666666667,54.4444444444444,68.0555555555556,13.6111111111111
"99",99,480,1005,1116,0,221.1,50.25,100.5,140.7,201,221.1,70.3499999999999,109.090909090909,152.727272727273,76.3636363636364,98.1818181818182,43.6363636363636
"100",100,0,0,1867,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",101,238,626,816,1,140.149253731343,28.0298507462687,56.0597014925373,186.865671641791,112.119402985075,56.0597014925373,46.7164179104477,38.08,47.6,66.64,38.08,47.6
"102",102,778,2015,86,0,435.402010050251,121.507537688442,293.643216080402,405.025125628141,374.64824120603,293.643216080402,91.1306532663318,72.6133333333333,145.226666666667,248.96,197.093333333333,114.106666666667
"103",103,389,1036,37,0,172.666666666667,67.1481481481482,220.62962962963,239.814814814815,211.037037037037,95.9259259259259,28.7777777777776,64.8333333333333,46.3095238095238,157.452380952381,55.5714285714286,64.8333333333333
"104",104,560,1565,732,0,310.515873015873,149.047619047619,186.309523809524,447.142857142857,335.357142857143,124.206349206349,12.4206349206349,102.857142857143,68.5714285714286,194.285714285714,148.571428571429,45.7142857142857
"105",105,573,1610,298,1,310.361445783133,135.78313253012,106.686746987952,426.746987951807,300.66265060241,252.168674698795,77.5903614457832,88.9137931034483,88.9137931034483,237.103448275862,98.7931034482759,59.2758620689656
"106",106,244,553,966,0,110.6,33.18,55.3,99.54,132.72,66.36,55.3,53.0434782608696,31.8260869565217,106.086956521739,10.6086956521739,42.4347826086957
"107",107,415,1038,1135,0,234.058823529412,50.8823529411765,81.4117647058823,203.529411764706,183.176470588235,183.176470588235,101.764705882353,103.75,10.375,166,103.75,31.125
"108",108,833,1732,156,0,270.241134751773,147.404255319149,196.539007092199,270.241134751773,393.078014184397,331.659574468085,122.836879432624,253.521739130435,12.0724637681159,301.811594202899,181.086956521739,84.5072463768116
"109",109,174,403,681,0,93.7209302325581,56.2325581395349,28.1162790697674,140.581395348837,28.1162790697674,46.8604651162791,9.37209302325573,9.66666666666667,48.3333333333333,38.6666666666667,29,48.3333333333333
"110",110,315,956,114,0,239,44.8125,59.75,224.0625,224.0625,134.4375,29.875,37.8,75.6,37.8,113.4,50.4
"111",111,248,248,1315,0,10.3333333333333,62,134.333333333333,10.3333333333333,31,0,-2.8421709430404e-14,NA,NA,NA,NA,NA
"112",112,1053,3085,200,23,638.275862068966,221.623563218391,398.922413793103,407.787356321839,531.896551724138,585.086206896552,301.408045977012,261.074380165289,34.8099173553719,469.933884297521,182.752066115702,104.429752066116
"113",113,0,0,2768,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",114,367,810,218,13,173.571428571429,66.1224489795918,57.8571428571429,157.040816326531,140.510204081633,181.836734693878,33.0612244897959,96.578947368421,19.3157894736842,144.868421052632,57.9473684210526,48.2894736842105
"115",115,0,0,1133,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",116,0,0,1080,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",117,0,0,398,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",118,709,2353,1442,10,799.132075471698,275.256603773585,319.652830188679,452.841509433962,364.049056603774,88.7924528301887,53.2754716981131,199.974358974359,127.25641025641,263.602564102564,27.2692307692308,90.897435897436
"119",119,333,1187,381,7,400.112359550562,160.044943820225,186.719101123596,226.730337078652,133.370786516854,53.3483146067416,26.6741573033707,102.461538461538,76.8461538461539,102.461538461538,25.6153846153846,25.6153846153846
"120",120,189,282,3731,1,50.6153846153846,79.5384615384615,72.3076923076923,50.6153846153846,21.6923076923077,0,7.23076923076923,37.8,37.8,56.7,18.9,37.8
"121",121,714,1998,1018,14,375.314917127072,275.966850828729,165.580110497238,419.469613259669,551.933701657459,176.618784530387,33.1160220994475,65.9076923076923,76.8923076923077,285.6,186.738461538462,98.8615384615384
"122",122,610,1580,426,1,443.367346938776,145.102040816327,169.285714285714,362.755102040816,330.510204081633,88.6734693877551,40.3061224489793,108.225806451613,49.1935483870968,177.096774193548,196.774193548387,78.7096774193549
"123",123,0,0,770,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",124,340,568,394,8,82.2105263157895,37.3684210526316,74.7368421052632,82.2105263157895,134.526315789474,119.578947368421,37.3684210526316,93.5,59.5,76.5,76.5,34
"125",125,750,1048,229,2,73.36,52.4,199.12,251.52,220.08,125.76,125.76,145.833333333333,156.25,229.166666666667,83.3333333333333,135.416666666667
"126",126,839,2074,1272,1,453.058252427184,241.631067961165,211.427184466019,483.26213592233,523.533980582524,140.95145631068,20.1359223300969,435.844155844156,108.961038961039,163.441558441558,108.961038961039,21.7922077922078
"127",127,682,1611,661,0,345.214285714286,125.532467532468,156.915584415584,366.136363636364,418.441558441558,156.915584415584,41.8441558441559,335.910447761194,40.7164179104478,142.507462686567,111.970149253731,50.8955223880598
"128",128,423,1176,1013,0,223.034482758621,141.931034482759,91.2413793103448,334.551724137931,182.48275862069,141.931034482759,60.8275862068967,222.075,21.15,84.6,74.025,21.15
"129",129,527,1472,654,15,411.428571428571,137.142857142857,173.714285714286,265.142857142857,219.428571428571,192,73.1428571428573,267.68253968254,8.36507936507937,167.301587301587,41.8253968253968,41.8253968253968
"130",130,0,0,2324,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131",131,361,1086,1893,0,403.371428571429,100.842857142857,147.385714285714,224.957142857143,147.385714285714,62.0571428571429,0,92.1702127659574,7.68085106382979,138.255319148936,92.1702127659574,30.7234042553192
"132",132,661,1651,251,10,563.51497005988,187.838323353293,168.065868263473,415.221556886228,237.269461077844,59.3173652694611,19.7724550898204,151.704918032787,43.344262295082,260.065573770492,151.704918032787,54.1803278688525
"133",133,0,0,369,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134",134,306,963,766,24,227.122641509434,90.8490566037736,109.018867924528,154.443396226415,190.783018867925,163.528301886792,27.2547169811321,112.736842105263,0,144.947368421053,40.2631578947368,8.0526315789474
"135",135,0,0,1298,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136",136,0,0,2011,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137",137,779,2085,369,0,749.509803921569,272.549019607843,258.921568627451,272.549019607843,313.43137254902,149.901960784314,68.1372549019607,336.039215686275,0,305.490196078431,137.470588235294,0
"138",138,215,693,1576,0,216.5625,79.40625,86.625,122.71875,122.71875,43.3125,21.65625,152.58064516129,0,34.6774193548387,27.741935483871,-2.8421709430404e-14
"139",139,0,0,1413,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140",140,529,1551,1780,1,446.330935251799,145.057553956835,334.748201438849,290.115107913669,178.532374100719,122.741007194245,33.4748201438847,183.530612244898,0,259.102040816327,43.1836734693878,43.1836734693878
"141",141,99,291,1859,0,79.3636363636364,39.6818181818182,39.6818181818182,79.3636363636364,26.4545454545455,26.4545454545455,5.6843418860808e-14,39.6,0,39.6,19.8,0
"142",142,26,26,2212,0,0,26,0,0,0,0,0,NA,NA,NA,NA,NA
"143",143,0,0,973,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144",144,98,258,572,0,91.5483870967742,24.9677419354839,24.9677419354839,49.9354838709677,33.2903225806452,24.9677419354839,8.32258064516128,39.2,0,39.2,9.8,9.8
"145",145,1359,3352,487,5,702.652920962199,483.79381443299,495.312714776632,518.350515463918,702.652920962199,391.642611683849,57.594501718213,468.620689655172,46.8620689655172,499.862068965517,312.413793103448,31.2413793103447
"146",146,231,533,1095,0,187.27027027027,43.2162162162162,43.2162162162162,144.054054054054,57.6216216216216,14.4054054054054,43.2162162162162,115.5,0,82.5,16.5,16.5
"147",147,29,76,2435,0,21.7142857142857,3.61904761904762,10.8571428571429,7.23809523809524,21.7142857142857,10.8571428571429,0,9.66666666666667,0,9.66666666666667,9.66666666666667,0
"148",148,0,0,532,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149",149,1567,2922,265,12,549.89667896679,420.509225092251,452.856088560886,506.767527675277,603.808118081181,334.250922509225,53.9114391143917,624.528985507246,215.746376811594,193.036231884058,295.231884057971,238.45652173913
"150",150,653,1949,113,5,333.51871657754,312.673796791444,260.561497326203,385.631016042781,323.096256684492,281.406417112299,52.1122994652405,291.338461538462,100.461538461538,80.3692307692308,100.461538461538,80.3692307692307
"151",151,341,1046,114,4,306.328571428571,82.1857142857143,141.957142857143,231.614285714286,179.314285714286,89.6571428571429,14.9428571428571,93.775,59.675,76.725,25.575,85.25
"152",152,1616,3125,435,5,647.321428571429,279.017857142857,602.678571428571,580.357142857143,569.196428571429,301.339285714286,145.089285714286,530.626865671642,156.776119402985,410.029850746269,313.55223880597,205.014925373134
"153",153,558,1328,398,2,235.341772151899,142.886075949367,218.53164556962,336.20253164557,243.746835443038,84.0506329113924,67.2405063291139,84.2264150943396,115.811320754717,94.7547169811321,210.566037735849,52.6415094339622
"154",154,868,2181,405,24,463.321243523316,146.906735751295,429.419689119171,429.419689119171,395.518134715026,259.911917098446,56.5025906735755,198.4,99.2,198.4,186,186
"155",155,0,0,461,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156",156,430,1221,864,4,383.962264150943,153.584905660377,161.264150943396,230.377358490566,168.943396226415,99.8301886792453,23.0377358490566,173.829787234043,36.5957446808511,109.787234042553,54.8936170212766,54.8936170212766
"157",157,485,1233,1229,1,294.610619469027,196.407079646018,120.026548672566,294.610619469027,240.053097345133,54.5575221238938,32.7345132743365,128.382352941176,57.0588235294118,142.647058823529,114.117647058824,42.7941176470588
"158",158,535,1577,310,0,353.059701492537,176.529850746269,211.835820895522,305.985074626866,282.44776119403,211.835820895522,35.3059701492537,171.2,64.2,171.2,42.8,85.6
"159",159,0,0,76,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160",160,2553,4573,702,0,615.392111368909,371.357308584687,636.61252900232,816.986078886311,901.867749419954,615.392111368909,615.392111368909,688.716279069767,368.106976744186,938.079069767442,368.106976744186,189.990697674419
"161",161,0,0,2851,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162",162,0,0,1729,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163",163,0,0,483,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164",164,0,0,1064,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165",165,106,261,1022,4,65.25,32.625,58.725,52.2,39.15,13.05,0,8.15384615384615,0,65.2307692307692,16.3076923076923,16.3076923076923
"166",166,263,597,380,5,127.928571428571,117.267857142857,74.625,74.625,85.2857142857143,85.2857142857143,31.9821428571428,73.64,10.52,52.6,84.16,42.08
