"","TAZ","hh","pop","emp","zero_auto","AGE0TO17","AGE18TO24","AGE25TO34","AGE35TO49","AGE50TO64","AGE65TO79","AGE80PLUS","INCOME_25K","INCOME_50K","INCOME_75K","INCOME_100K","INCOME_100KPLUS"
"44",44,19,38,725,0,5.42857142857143,0,0,10.8571428571429,0,10.8571428571429,10.8571428571429,0,9.5,0,9.5,0
"45",45,859,1725,265,0,194.0625,32.34375,75.46875,194.0625,442.03125,614.53125,172.5,97.8607594936709,565.417721518987,65.2405063291139,43.4936708860759,86.9873417721519
"46",46,557,1118,404,0,93.1666666666667,13.3095238095238,13.3095238095238,133.095238095238,266.190476190476,452.52380952381,146.404761904762,53.0476190476191,318.285714285714,79.5714285714286,53.0476190476191,53.047619047619
"47",47,233,466,45,0,63.1864406779661,7.89830508474576,7.89830508474576,71.0847457627119,134.271186440678,134.271186440678,47.3898305084746,17.2592592592593,112.185185185185,34.5185185185185,8.62962962962963,60.4074074074074
"48",48,489,1088,389,0,156.606060606061,24.7272727272727,65.9393939393939,197.818181818182,222.545454545455,313.212121212121,107.151515151515,54.3333333333333,253.555555555556,72.4444444444444,54.3333333333333,54.3333333333334
"49",49,169,374,50,0,9.8421052631579,39.3684210526316,29.5263157894737,59.0526315789474,49.2105263157895,177.157894736842,9.84210526315792,17.7894736842105,44.4736842105263,35.5789473684211,44.4736842105263,26.6842105263158
"50",50,820,1742,286,0,250.742424242424,184.757575757576,250.742424242424,435.5,329.924242424242,211.151515151515,79.181818181818,109.333333333333,68.3333333333333,205,300.666666666667,136.666666666667
"51",51,0,0,2884,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",52,299,655,41,14,116.209677419355,31.6935483870968,42.258064516129,211.290322580645,137.338709677419,95.0806451612903,21.1290322580645,34.5,46,138,23,57.5
"53",53,55,112,1080,0,28,0,46.6666666666667,18.6666666666667,0,18.6666666666667,-1.4210854715202e-14,0,9.16666666666667,9.16666666666667,9.16666666666667,27.5
"54",54,130,210,120,0,0,0,11.0526315789474,11.0526315789474,44.2105263157895,110.526315789474,33.1578947368421,30,30,20,30,20
"55",55,0,0,351,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",56,163,266,1139,0,0,0,0,24.1818181818182,60.4545454545455,133,48.3636363636364,40.75,81.5,20.375,0,20.375
"57",57,0,0,296,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",58,134,231,157,0,0,0,0,27.1764705882353,67.9411764705882,108.705882352941,27.1764705882353,48.7272727272727,48.7272727272727,12.1818181818182,0,24.3636363636364
"59",59,205,347,661,0,8.46341463414634,16.9268292682927,25.390243902439,67.7073170731707,67.7073170731707,118.487804878049,42.3170731707317,47.3076923076923,39.4230769230769,31.5384615384615,47.3076923076923,39.4230769230769
"60",60,846,1441,303,0,101.3203125,33.7734375,56.2890625,191.3828125,495.34375,382.765625,180.125,154.901408450704,297.887323943662,142.985915492958,142.985915492958,107.239436619718
"61",61,939,1763,96,0,131.567164179104,105.253731343284,149.109452736318,236.820895522388,517.497512437811,464.870646766169,157.880597014926,182.330097087379,319.077669902913,182.330097087379,145.864077669903,109.398058252427
"62",62,422,791,23,3,97.8556701030928,48.9278350515464,57.0824742268041,130.474226804124,195.711340206186,187.556701030928,73.3917525773196,70.3333333333333,131.875,105.5,52.75,61.5416666666667
"63",63,162,272,224,0,18.7586206896552,0,0,28.1379310344828,103.172413793103,103.172413793103,18.7586206896552,38.1176470588235,28.5882352941176,47.6470588235294,28.5882352941176,19.0588235294118
"64",64,1089,1836,542,0,74.2890173410405,53.0635838150289,180.416184971098,191.028901734104,424.508670520231,689.826589595376,222.867052023121,200.883495145631,296.038834951456,253.747572815534,264.320388349515,74.009708737864
"65",65,39,74,324,0,10.5714285714286,0,0,10.5714285714286,10.5714285714286,10.5714285714286,31.7142857142857,9.75,9.75,19.5,0,0
"66",66,814,1479,350,0,193.967213114754,32.327868852459,113.147540983607,218.213114754098,363.688524590164,323.27868852459,234.377049180328,90.4444444444444,262.288888888889,189.933333333333,117.577777777778,153.755555555555
"67",67,952,1731,3177,0,115.4,105.783333333333,86.55,307.733333333333,403.9,413.516666666667,298.116666666667,137.307692307692,311.230769230769,164.769230769231,183.076923076923,155.615384615385
"68",68,47,86,202,0,0,0,0,28.6666666666667,0,57.3333333333333,0,23.5,0,0,23.5,0
"69",69,55,117,105,0,16.7142857142857,0,0,16.7142857142857,25.0714285714286,41.7857142857143,16.7142857142857,7.85714285714286,23.5714285714286,15.7142857142857,7.85714285714286,7.105427357601e-15
"70",70,1,2,1187,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",71,397,845,324,0,95.0625,31.6875,21.125,84.5,137.3125,359.125,116.1875,107.297297297297,75.1081081081081,64.3783783783784,85.8378378378378,64.3783783783783
"72",72,128,200,209,1,0,0,0,0,20,100,80,21.3333333333333,64,21.3333333333333,21.3333333333333,1.4210854715202e-14
"73",73,1095,1712,665,0,23.9440559440559,23.9440559440559,47.8881118881119,155.636363636364,323.244755244755,562.685314685315,574.657342657343,204.56043956044,360.989010989011,204.56043956044,264.725274725275,60.164835164835
"74",74,432,677,76,3,19.0704225352113,9.53521126760563,19.0704225352113,38.1408450704225,143.028169014085,219.30985915493,228.845070422535,41.1428571428571,174.857142857143,123.428571428571,82.2857142857143,10.2857142857143
"75",75,0,0,49,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",76,569,953,119,2,29.4742268041237,19.6494845360825,29.4742268041237,49.1237113402062,294.742268041237,363.515463917526,167.020618556701,79.859649122807,209.631578947368,69.8771929824561,129.771929824561,79.859649122807
"77",77,598,1002,733,7,0,0,32.6739130434783,32.6739130434783,294.065217391304,348.521739130435,294.065217391304,72.1724137931034,237.137931034483,103.103448275862,134.034482758621,51.551724137931
"78",78,723,1251,311,1,38.2959183673469,12.765306122449,12.765306122449,204.244897959184,408.489795918367,331.897959183673,242.540816326531,114.761904761905,137.714285714286,286.904761904762,114.761904761905,68.8571428571429
"79",79,935,1634,886,0,106.355029585799,67.6804733727811,125.692307692308,212.710059171598,454.426035502959,502.769230769231,164.366863905325,97.3958333333333,253.229166666667,311.666666666667,136.354166666667,136.354166666667
"80",80,692,1329,1161,10,139.894736842105,87.4342105263158,271.046052631579,375.967105263158,279.789473684211,139.894736842105,34.9736842105265,210.975609756098,101.268292682927,177.219512195122,118.146341463415,84.390243902439
"81",81,58,112,857,2,16,0,32,32,16,0,16,23.2,0,11.6,11.6,11.6
"82",82,55,124,290,0,36.4705882352941,0,14.5882352941176,7.29411764705882,29.1764705882353,29.1764705882353,7.29411764705883,15.7142857142857,7.85714285714286,7.85714285714286,15.7142857142857,7.85714285714286
"83",83,344,773,681,13,152.901098901099,33.978021978022,101.934065934066,135.912087912088,229.351648351648,67.956043956044,50.967032967033,46.4864864864865,92.972972972973,74.3783783783784,92.972972972973,37.1891891891892
"84",84,222,505,902,0,85.2597402597403,32.7922077922078,78.7012987012987,104.935064935065,91.8181818181818,111.493506493506,0,19.5882352941176,84.8823529411765,52.2352941176471,52.2352941176471,13.0588235294118
"85",85,541,1117,899,6,266.893805309735,9.88495575221239,148.274336283186,276.778761061947,276.778761061947,49.424778761062,88.9646017699115,106.078431372549,180.333333333333,116.686274509804,63.6470588235294,74.2549019607844
"86",86,399,829,216,0,121.911764705882,36.5735294117647,146.294117647059,231.632352941176,195.058823529412,48.7647058823529,48.7647058823529,44.3333333333333,66.5,155.166666666667,55.4166666666667,77.5833333333333
"87",87,468,1061,81,0,230.294573643411,57.5736434108527,222.06976744186,230.294573643411,205.62015503876,65.7984496124031,49.3488372093022,82.5882352941176,119.294117647059,100.941176470588,64.2352941176471,100.941176470588
"88",88,0,0,480,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",89,0,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",90,0,0,272,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",91,742,1274,106,6,52.6446280991736,21.0578512396694,157.933884297521,210.578512396694,326.396694214876,315.867768595041,189.520661157025,60.986301369863,193.123287671233,172.794520547945,182.958904109589,132.13698630137
"92",92,439,932,461,0,134.746987951807,101.060240963855,101.060240963855,224.578313253012,235.807228915663,89.8313253012048,44.9156626506024,75.2571428571429,25.0857142857143,200.685714285714,87.8,50.1714285714286
"93",93,548,1167,188,4,196.425742574257,127.09900990099,231.089108910891,288.861386138614,231.089108910891,57.7722772277228,34.6633663366338,109.6,24.3555555555556,194.844444444444,85.2444444444444,133.955555555556
"94",94,258,525,927,2,93.3333333333333,105,81.6666666666667,70,93.3333333333333,70,11.6666666666667,81.4736842105263,0,67.8947368421053,54.3157894736842,54.3157894736842
"95",95,1343,2967,640,0,591.684971098266,154.352601156069,282.979768786127,600.260115606936,548.809248554913,591.684971098266,197.228323699422,291.13986013986,535.321678321678,159.657342657343,216.006993006993,140.874125874126
"96",96,210,415,291,1,0,12.96875,25.9375,51.875,90.78125,194.53125,38.90625,46.6666666666667,23.3333333333333,46.6666666666667,58.3333333333333,35
"97",97,512,1129,326,4,155.442028985507,65.4492753623188,122.717391304348,122.717391304348,302.702898550725,302.702898550725,57.268115942029,65.1636363636364,176.872727272727,83.7818181818182,93.0909090909091,93.0909090909091
"98",98,226,474,305,3,69.125,39.5,29.625,88.875,79,108.625,59.25,81.36,81.36,45.2,18.08,5.6843418860808e-14
"99",99,457,957,1137,9,142.531914893617,101.808510638298,173.074468085106,122.170212765957,142.531914893617,193.436170212766,81.4468085106384,133.756097560976,144.90243902439,55.7317073170732,89.1707317073171,33.4390243902439
"100",100,0,0,671,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",101,229,591,652,0,185.742857142857,16.8857142857143,67.5428571428571,67.5428571428571,185.742857142857,50.6571428571429,16.8857142857144,70.4615384615385,17.6153846153846,70.4615384615385,35.2307692307692,35.2307692307692
"102",102,758,1963,86,18,355.984455958549,111.880829015544,203.419689119171,447.523316062176,467.865284974093,305.129533678757,71.1968911917097,104.225,75.8,189.5,227.4,161.075
"103",103,371,916,37,0,168.736842105263,108.473684210526,72.3157894736842,192.842105263158,253.105263157895,48.2105263157895,72.3157894736843,81.15625,34.78125,115.9375,69.5625,69.5625
"104",104,531,1319,656,1,243.507692307692,142.046153846154,142.046153846154,344.969230769231,273.946153846154,121.753846153846,50.7307692307693,108.166666666667,39.3333333333333,196.666666666667,59,127.833333333333
"105",105,509,1260,301,5,134.656488549618,125.038167938931,182.748091603053,298.167938931298,317.404580152672,163.511450381679,38.4732824427479,60.3898305084746,43.135593220339,215.677966101695,86.271186440678,103.525423728814
"106",106,229,563,256,0,90.8064516129032,45.4032258064516,118.048387096774,136.209677419355,118.048387096774,54.4838709677419,0,35.2307692307692,0,114.5,26.4230769230769,52.8461538461538
"107",107,370,796,1006,0,50.5396825396825,63.1746031746032,75.8095238095238,113.714285714286,252.698412698413,164.253968253968,75.8095238095239,63.4285714285714,10.5714285714286,158.571428571429,95.1428571428571,42.2857142857143
"108",108,396,803,147,1,147.028169014085,56.5492957746479,101.788732394366,158.338028169014,113.098591549296,158.338028169014,67.8591549295775,149.837837837838,0,107.027027027027,85.6216216216216,53.5135135135135
"109",109,157,387,647,0,100.95652173913,0,0,117.782608695652,117.782608695652,50.4782608695652,0,14.2727272727273,42.8181818181818,28.5454545454545,42.8181818181818,28.5454545454545
"110",110,286,708,85,0,168.571428571429,11.2380952380952,78.6666666666667,191.047619047619,157.333333333333,67.4285714285714,33.7142857142857,0,87.0434782608696,49.7391304347826,74.6086956521739,74.6086956521739
"111",111,97,97,137,2,0,64.6666666666667,21.5555555555556,0,0,10.7777777777778,0,NA,NA,NA,NA,NA
"112",112,523,1129,206,0,266.854545454545,92.3727272727273,153.954545454545,153.954545454545,215.536363636364,184.745454545455,61.5818181818181,217.916666666667,0,174.333333333333,98.0625,32.6875
"113",113,0,0,2521,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",114,375,817,192,0,171,47.5,76,76,171,275.5,0,192.567567567568,10.1351351351351,91.2162162162162,70.945945945946,10.1351351351352
"115",115,0,0,870,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",116,0,0,1080,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",117,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",118,683,2159,399,0,725.223938223938,275.084942084942,191.725868725869,458.474903474903,375.11583011583,116.702702702703,16.6718146718149,216.560975609756,141.59756097561,199.90243902439,41.6463414634146,83.2926829268291
"119",119,312,985,203,0,365.857142857143,70.3571428571429,140.714285714286,140.714285714286,168.857142857143,98.5,0,70.9090909090909,28.3636363636364,113.454545454545,28.3636363636364,70.9090909090909
"120",120,148,348,2625,0,34.8,17.4,121.8,52.2,69.6,52.2,5.6843418860808e-14,0,18.5,55.5,18.5,55.5
"121",121,635,1806,887,7,487.011235955056,192.775280898876,142.044943820225,344.966292134831,355.112359550562,233.359550561798,50.7303370786517,84.6666666666667,74.0833333333333,264.583333333333,169.333333333333,42.3333333333333
"122",122,603,1573,466,23,375.641791044776,140.865671641791,211.298507462687,269.992537313433,422.597014925373,129.126865671642,23.4776119402984,131.086956521739,13.1086956521739,235.95652173913,144.195652173913,78.6521739130435
"123",123,0,0,293,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",124,306,477,246,6,50.7446808510638,20.2978723404255,81.1914893617021,60.8936170212766,101.489361702128,111.63829787234,50.7446808510638,61.2,10.2,153,51,30.6
"125",125,556,866,230,3,14.9310344827586,44.7931034482759,89.5862068965517,209.034482758621,179.172413793103,283.689655172414,44.7931034482758,181.023255813953,103.441860465116,168.093023255814,77.5813953488372,25.8604651162791
"126",126,658,1633,351,14,433.450617283951,110.882716049383,161.283950617284,372.969135802469,362.888888888889,161.283950617284,30.2407407407409,250.666666666667,31.3333333333333,240.222222222222,135.777777777778,0
"127",127,493,1226,262,18,247.029850746269,100.641791044776,155.537313432836,265.328358208955,320.223880597015,109.791044776119,27.4477611940299,259.473684210526,51.8947368421053,103.789473684211,77.8421052631579,-5.6843418860808e-14
"128",128,272,674,987,8,130.776119402985,40.2388059701493,120.716417910448,140.835820895522,130.776119402985,80.4776119402985,30.179104477612,131.310344827586,9.37931034482759,103.172413793103,28.1379310344828,5.6843418860808e-14
"129",129,486,1401,59,0,431.076923076923,125.730769230769,170.634615384615,305.346153846154,188.596153846154,143.692307692308,35.9230769230771,243,19.44,116.64,48.6,58.3199999999999
"130",130,0,0,2324,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131",131,286,847,646,0,254.1,108.9,157.3,133.1,133.1,48.4,12.1,95.3333333333333,0,71.5,83.4166666666667,35.75
"132",132,480,1422,144,3,374.890909090909,232.690909090909,206.836363636364,297.327272727273,193.909090909091,90.4909090909091,25.8545454545454,142.702702702703,12.972972972973,194.594594594595,116.756756756757,12.9729729729729
"133",133,0,0,211,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134",134,158,477,764,6,122.657142857143,68.1428571428571,81.7714285714286,163.542857142857,27.2571428571429,0,13.6285714285714,121.538461538462,0,36.4615384615385,0,0
"135",135,0,0,652,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136",136,0,0,2002,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137",137,669,1900,174,0,675.555555555556,147.777777777778,147.777777777778,327.222222222222,348.333333333333,200.555555555556,52.7777777777778,421.984615384615,0,195.553846153846,41.1692307692308,10.2923076923075
"138",138,182,517,1190,1,138.707317073171,37.8292682926829,25.219512195122,138.707317073171,113.487804878049,37.8292682926829,25.219512195122,91,0,65,26,0
"139",139,0,0,1055,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140",140,334,990,677,0,318.214285714286,141.428571428571,176.785714285714,141.428571428571,129.642857142857,82.5,0,148.444444444444,0,123.703703703704,37.1111111111111,24.7407407407408
"141",141,97,273,1277,0,136.5,0,15.1666666666667,91,15.1666666666667,15.1666666666667,0,38.8,0,19.4,38.8,0
"142",142,26,26,2210,1,0,26,0,0,0,0,0,NA,NA,NA,NA,NA
"143",143,0,0,803,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144",144,95,262,238,0,0,0,52.4,52.4,52.4,104.8,0,23.75,0,47.5,23.75,0
"145",145,936,2275,478,4,461.290322580645,345.967741935484,293.548387096774,440.322580645161,471.774193548387,220.161290322581,41.9354838709678,363.223880597015,13.9701492537313,377.194029850746,167.641791044776,13.9701492537314
"146",146,174,484,295,0,77,33,88,77,132,55,22,81.8823529411765,0,61.4117647058823,30.7058823529412,0
"147",147,29,79,2435,0,19.75,0,9.875,9.875,29.625,0,9.875,17.4,0,5.8,5.8,0
"148",148,0,0,83,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149",149,887,2218,182,2,438.008403361345,205.025210084034,307.53781512605,447.327731092437,605.756302521008,111.831932773109,102.512605042017,292.71,195.14,124.18,195.14,79.83
"150",150,525,1305,98,0,297.992125984252,143.858267716535,195.236220472441,184.96062992126,328.818897637795,123.307086614173,30.8267716535433,167.553191489362,89.3617021276596,44.6808510638298,122.872340425532,100.531914893617
"151",151,309,749,102,0,149.8,118.263157894737,118.263157894737,149.8,102.494736842105,63.0736842105263,47.3052631578948,95.0769230769231,23.7692307692308,79.2307692307692,63.3846153846154,47.5384615384615
"152",152,488,1104,427,10,189.935483870968,118.709677419355,189.935483870968,284.903225806452,178.064516129032,59.3548387096774,83.0967741935484,175.179487179487,37.5384615384615,125.128205128205,62.5641025641026,87.5897435897436
"153",153,560,1352,110,18,330.015748031496,117.102362204724,180.976377952756,319.370078740158,223.55905511811,138.393700787402,42.5826771653544,190.4,56,112,89.6,112
"154",154,833,1975,399,4,309.594594594595,138.783783783784,352.297297297297,352.297297297297,459.054054054054,277.567567567568,85.4054054054054,295.934210526316,120.565789473684,164.407894736842,120.565789473684,131.526315789474
"155",155,0,0,448,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156",156,395,1136,582,0,381.371428571429,81.1428571428571,137.942857142857,227.2,194.742857142857,73.0285714285714,40.5714285714287,114.342105263158,62.3684210526316,103.947368421053,83.1578947368421,31.1842105263158
"157",157,453,1175,1225,17,297.887323943662,132.394366197183,148.943661971831,165.492957746479,330.985915492958,66.1971830985916,33.0985915492959,166.408163265306,55.469387755102,110.938775510204,73.9591836734694,46.2244897959184
"158",158,445,1282,241,0,348.843537414966,87.2108843537415,130.816326530612,270.353741496599,287.795918367347,122.095238095238,34.8843537414966,67.7173913043478,67.7173913043478,222.5,48.3695652173913,38.695652173913
"159",159,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160",160,2129,3915,449,39,596.860465116279,333.837209302326,515.93023255814,708.139534883721,809.302325581395,505.813953488372,445.116279069767,586.561224489796,293.280612244898,825.530612244898,304.142857142857,119.484693877551
"161",161,0,0,2692,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162",162,0,0,585,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163",163,0,0,279,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164",164,0,0,1063,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165",165,105,212,799,2,40.3809523809524,20.1904761904762,50.4761904761905,40.3809523809524,40.3809523809524,20.1904761904762,0,8.75,8.75,52.5,35,0
"166",166,161,400,379,1,96.551724137931,27.5862068965517,68.9655172413793,55.1724137931034,96.551724137931,41.3793103448276,13.7931034482758,61.9230769230769,0,61.9230769230769,12.3846153846154,24.7692307692308
"167",167,496,1006,148,0,173.075268817204,118.989247311828,129.806451612903,248.795698924731,151.440860215054,151.440860215054,32.4516129032259,97.2549019607843,29.1764705882353,233.411764705882,116.705882352941,19.4509803921569
"168",168,1821,3492,340,41,570.807692307692,595.990384615385,973.730769230769,621.173076923077,444.894230769231,218.25,67.1538461538453,381.542857142857,130.071428571429,659.028571428571,485.6,164.757142857143
"169",169,209,448,67,0,85.7872340425532,47.6595744680851,47.6595744680851,114.382978723404,66.7234042553191,19.063829787234,66.7234042553192,85.5,19,38,38,28.5
